7FEBB071,Automatic categorization of web pages and user clustering with mixtures of hidden Markov models,2003,0000-00-00 00:00:00,,knowledge discovery and data mining,,436976F3,18788
089BEE97,A Morphosyntactical Complementary Structure for Searching and Browsing,2006,0000-00-00 00:00:00,10.1007/1-4020-5263-4_45,,,,19117
5C8EE724,User Modeling Servers: Requirements, Design, and Evaluation,2004,2004-06-01 00:00:00,,,,,18863
5FA7E1EC,Building a stochastic dynamic model of application use,2000,2000-06-30 00:00:00,,uncertainty in artificial intelligence,,47CCD465,18994
5A91FE3C,Model Selection Criteria for Model-Based Clustering of Categorical Time Series Data: A Monte Carlo Study,2007,0000-00-00 00:00:00,10.1007/978-3-540-70981-7_3,,,,19363
5B9D0624,Web Usage Mining by Means of Multidimensional Sequence Alignment Methods,2002,2002-07-23 00:00:00,10.1007/978-3-540-39663-5_4,knowledge discovery and data mining,,436976F3,19160
5CD13C3C,Mining of Web-Page Visiting Patterns with Continuous-Time Markov Models,2004,2004-05-26 00:00:00,10.1007/978-3-540-24775-3_65,pacific-asia conference on knowledge discover,,463BD859,19365
7B28E8C1,Segmentation of visiting patterns on web sites using a sequence alignment method,2003,2003-05-01 00:00:00,10.1016/S0969-6989(03)00006-7,Journal of Retailing and Consumer Services,0181102D,,18799
7C55223D,Clustering time series from ARMA models with clipped data,2004,2004-08-22 00:00:00,,knowledge discovery and data mining,,436976F3,18315
7FC5F904,Generation of equal length patterns from heterogeneous patterns for using in artificial neural networks,2008,0000-00-00 00:00:00,10.1109/IJCNN.2008.4634278,international symposium on neural networks,,4539ED1E,19370
05335347,Memory-Aware Mining of Indirect Associations Over Data Streams,2013,0000-00-00 00:00:00,10.1007/978-94-007-7293-9_2,,,,19489
7D7794F9,VU-Flow: A Visualization Tool for Analyzing Navigation in Virtual Environments,2006,0000-00-00 00:00:00,10.1109/TVCG.2006.109,IEEE Transactions on Visualization and Comput,050D92AB,,18092
7E40C258,Probabilistic approaches to recommendations,2014,2014-05-23 00:00:00,10.2200/S00574ED1V01Y201403DMK009,Synthesis Lectures on Data Mining and Knowled,3BCFC33E,,19551
590DAAEE,Visualization and Analysis of Web Navigation Data,2002,2002-08-28 00:00:00,10.1007/3-540-46084-5_79,international conference on artificial neural,,45126447,18960
628903D1,A Dynamic Clustering-Based Markov Model for Web Usage Mining,2004,2004-06-17 00:00:00,,Clinical Orthopaedics and Related Research,0B68DB42,,18908
09C3E30B,Using Association Rules and Markov Model for Predit Next Access on Web Usage Mining,2006,0000-00-00 00:00:00,10.1007/1-4020-5263-4_58,,,,19425
732717F5,System and method for processing a large data set using a prediction model having a feature selection capability,2005,2005-12-01 00:00:00,,,,,19483
7CF38BF5,Principles of data mining,2001,2001-08-01 00:00:00,,Artificial Intelligence in Medicine,028803A7,,14946
779B84A1,Interactive path analysis of web site traffic,2001,2001-08-26 00:00:00,,knowledge discovery and data mining,,436976F3,17796
79819659,A generic approach for mining indirect association rules in data streams,2011,2011-06-28 00:00:00,10.1007/978-3-642-21822-4_11,,,,19403
7E33FA8A,Navigation Pattern Discovery Using Grammatical Inference,2004,2004-10-11 00:00:00,10.1007/978-3-540-30195-0_17,international colloquium on grammatical infer,,4366C780,19387
77604323,A framework for WWW user activity analysis based on user interest,2008,2008-12-01 00:00:00,10.1016/j.knosys.2008.03.049,Knowledge Based Systems,009B2AAF,,18810
7BB9EF81,Monitoring web browsing behavior with differential privacy,2014,2014-04-07 00:00:00,,international world wide web conferences,07B3FFB5,43ABF249,19459
800B3C0E,Markov Modeling of Service Usage Patterns,2012,2012-10-04 00:00:00,,,,,19003
0B582B1C,Visualization of Online Sales Databases,2007,0000-00-00 00:00:00,,,,,19498
78DF6EAC,WebPUM: A Web-based recommendation system to predict user future movements,2010,2010-09-01 00:00:00,,Expert Systems With Applications,00C89093,,18609
7A3CF7CB,Multivariate Weibull mixtures with proportional hazard restrictions for dwell-time-based session clustering with incomplete data,2009,2009-12-01 00:00:00,10.1111/j.1467-9876.2009.00665.x,Journal of The Royal Statistical Society Seri,09C036E3,,19490
825C4A6F,GROUPING WEB ACCESS SEQUENCES USING SEQUENCE ALIGNMENT,2011,0000-00-00 00:00:00,,,,,19511
05833341,Modelling Visit Similarity Using Click-Stream Data: A Supervised Approach,2014,2014-10-12 00:00:00,10.1007/978-3-319-11749-2_11,web information systems engineering,,433F0094,19494
80C4F194,A one-pass sequential Monte Carlo method for Bayesian analysis of massive datasets,2006,0000-00-00 00:00:00,10.1214/06-BA112,Bayesian Analysis,079F93BF,,18445
7C8EC0C9,Detecting insider threats in software systems using graph models of behavioral paths,2015,2015-04-21 00:00:00,,,,,19224
7D859134,A fast implementation of the EM algorithm for mixture of multinomials,2006,2006-08-14 00:00:00,10.1007/11811305_57,advanced data mining and applications,,469407EC,19407
816036CF,On enhancing searching for information in an information portal by tracking users' activities,2002,0000-00-00 00:00:00,10.1109/WISEW.2002.1177869,web information systems engineering,,433F0094,19062
7BD6744D,Cloud Mining: Web usage mining and user behavior analysis using fuzzy C-means clustering,2012,0000-00-00 00:00:00,,,,,19343
800F482E,Usage-based PageRank for Web personalization,2005,0000-00-00 00:00:00,10.1109/ICDM.2005.148,international conference on data mining,,468A7487,18406
80FEF55E,A New Similarity Measure for Generalized Web Session Clustering,2007,0000-00-00 00:00:00,10.1109/FSKD.2007.91,fuzzy systems and knowledge discovery,,4665AEAE,19458
827F3DBE,Prediction mining Generalization-Based clustering method,2005,0000-00-00 00:00:00,,,,,19483
7698A46E,Bayesian analysis of massive datasets via particle filters,2002,2002-07-23 00:00:00,10.1145/775047.775049,knowledge discovery and data mining,,436976F3,19227
7AA2CF40,Web Based Visualization for Sports Data Pattern,2014,0000-00-00 00:00:00,,,,,19370
04ABC5EA,Using Markov Model and Association Rules for Web Access Prediction,2006,0000-00-00 00:00:00,,,,,19494
7F5C9FD1,An expectation-maximization algorithm working on data summary,2002,2002-01-01 00:00:00,,,,,19316
7F4A8C2A,A novel approach for extraction of cluster patterns from Web Usage Data and its performance analysis,2011,0000-00-00 00:00:00,10.1109/ICETECT.2011.5760211,,,,19483
7F7E8883,Hybrid connectionist approach for knowledge discovery from Web navigation patterns,2003,0000-00-00 00:00:00,10.1109/AICCSA.2003.1227550,acs ieee international conference on computer,,47B7ABEF,18947
09A7DF15,A machine learning approach to web personalization,2002,2002-01-01 00:00:00,,,,,18779
76531BF6,Visualizing web site comparisons,2002,2002-05-07 00:00:00,10.1145/511446.511536,international world wide web conferences,07B3FFB5,43ABF249,18036
7817200D,Rough clustering of sequential data,2007,2007-11-01 00:00:00,10.1016/j.datak.2007.01.003,data and knowledge engineering,082A5963,45A68B5F,18133
7929BF61,MatrixWave: Visual Comparison of Event Sequence Data,2015,2015-04-18 00:00:00,10.1145/2702123.2702419,human factors in computing systems,,4558D729,19529
7806426C,Probabilistic topic models for sequence data,2013,2013-10-01 00:00:00,10.1007/s10994-013-5391-2,Machine Learning,03B4502A,,19451
79AE0DE2,Personalizing web sites for mobile users,2001,2001-04-01 00:00:00,,international world wide web conferences,07B3FFB5,43ABF249,16897
7B2E34E2,Predicting Web Users' Next Access Based on Log Data,2012,2012-01-01 00:00:00,,Journal of Computational and Graphical Statis,048A1922,,19083
7DBF6696,Prediction of student actions using weighted Markov models,2008,0000-00-00 00:00:00,10.1109/ITME.2008.4743842,,,,19441
7E850359,Anomaly detection: A survey,2009,2009-07-01 00:00:00,10.1145/1541880.1541882,ACM Computing Surveys,0969B0BC,,15391
5D82C062,SIE – Intelligent Web Proxy Framework,2004,2004-07-26 00:00:00,10.1007/978-3-540-27834-4_46,international conference on web engineering,,46BC0EDE,19470
80C7C4A4,Method and system for clickpath funnel analysis,2006,2006-03-28 00:00:00,,,,,19502
813A0754,Probabilistic user behavior models,2003,0000-00-00 00:00:00,10.1109/ICDM.2003.1250921,international conference on data mining,,468A7487,17980
5A4C2593,Video Usage Mining,2008,0000-00-00 00:00:00,10.1007/0-387-30038-4_253,,,,19458
7E23D48E,Web path recommendations based on page ranking and Markov models,2005,2005-11-04 00:00:00,10.1145/1097047.1097050,web information and data management,,461171C2,18193
7A5E9A4D,Compression and aggregation of Bayesian estimates for data intensive computing,2011,2011-11-29 00:00:00,10.1007/s10115-011-0459-4,Knowledge and Information Systems,04DFB7BE,,19421
7AE5C7C9,Analyzing spatial user behavior in computer games using geographic information systems,2009,2009-09-30 00:00:00,10.1145/1621841.1621875,,,,18369
7F5ADDA3,Adaptive Web Navigation for Wireless Devices,2001,0000-00-00 00:00:00,,international joint conference on artificial ,,47C39427,17066
8249A82D,FIDISof Identity in the Information Society,2007,0000-00-00 00:00:00,,,,,19536
5CDC2A11,Clustering Individuals in Non-vector Data and Predicting: A Novel Model-Based Approach,2003,2003-03-21 00:00:00,10.1007/978-3-540-45080-1_57,intelligent data engineering and automated le,,44788D44,19224
7B72B48C,A fine grained heuristic to capture web navigation patterns,2000,2000-06-01 00:00:00,,Sigkdd Explorations,057D97D4,,18130
7EAFA809,Modeling Online Browsing and Path Analysis Using Clickstream Data,2004,2004-09-01 00:00:00,,Marketing Science,09BF55F8,,17310
13043EAB,Adaptable Algorithm for Designed Web Process Sequence Data Analysis,2009,2009-05-01 00:00:00,,Journal of Electronic Commerce Research,06CF9A07,,19476
7B9F19AD,Multi-period classification: learning sequent classes from temporal domains,2014,2014-08-27 00:00:00,10.1007/s10618-014-0376-8,Data Mining and Knowledge Discovery,07445D32,,19537
7FAECD10,Sequence modeling with mixtures of conditional maximum entropy distributions,2003,0000-00-00 00:00:00,10.1109/ICDM.2003.1250927,international conference on data mining,,468A7487,19164
7E86A67C,WebKIV: visualizing structure and navigation for Web mining applications,2003,0000-00-00 00:00:00,10.1109/WI.2003.1241195,web intelligence,00C58188,478794CB,19189
59753D97,Mining significant usage patterns from clickstream data,2005,2005-08-21 00:00:00,10.1007/11891321_1,knowledge discovery and data mining,,436976F3,19247
76F30997,A general probabilistic framework for clustering individuals and objects,2000,2000-08-01 00:00:00,,knowledge discovery and data mining,,436976F3,17249
7F83B5C6,Web Usage Mining as a Tool for Personalization: A Survey,2003,2003-11-01 00:00:00,10.1023/A:1026238916441,User Modeling and User-adapted Interaction,099300C1,,16974
0DCC3BF0,Design and Implementation of Web Access Pattern Mining System Considering Page Visiting Duration Time,2002,0000-00-00 00:00:00,,,,,19444
7EF340BE,Time series clustering with ARMA mixtures,2004,2004-08-31 00:00:00,10.1016/j.patcog.2003.12.018,Pattern Recognition,00065366,,18146
010701DC,Mining Temporally Changing Web Usage Graphs,2004,2004-08-22 00:00:00,10.1007/11899402_1,knowledge discovery and data mining,,436976F3,18916
09737DE3,Clustering Algorithms for Large Temporal Data Sets,2010,0000-00-00 00:00:00,10.1007/978-3-642-03739-9_42,,,,19519
5F89D115,A Review and Analysis of Commercial User Modeling Servers for Personalization on the World Wide Web,2000,2000-02-04 00:00:00,,User Modeling and User-adapted Interaction,099300C1,,17228
7733A8A3,Web site personalization based on link analysis and navigational patterns,2007,2007-10-01 00:00:00,10.1145/1278366.1278370,ACM Transactions on Internet Technology,05D4D3BD,,19033
0ADE77CA,Object Recognition and Pose Estimation Based on Principle of Homology-Continuity,2014,0000-00-00 00:00:00,10.1007/978-3-642-37835-5_30,,,,19444
764642C6,Non-linear dimensionality reduction techniques for classification and visualization,2002,2002-07-23 00:00:00,10.1145/775047.775143,knowledge discovery and data mining,,436976F3,17677
7FFCCF17,Nonlinear Dimensionality Reduction with Local Spline Embedding,2009,0000-00-00 00:00:00,10.1109/TKDE.2008.204,IEEE Transactions on Knowledge and Data Engin,01D46A2B,,18710
7BB3888D,UnTangle Map: Visual Analysis of Probabilistic Multi-Label Data,2016,2016-01-02 00:00:00,10.1109/TVCG.2015.2424878,IEEE Transactions on Visualization and Comput,050D92AB,,19515
7B3BF418,Machinery fault diagnosis using supervised manifold learning,2009,2009-10-31 00:00:00,10.1016/j.ymssp.2009.02.006,Mechanical Systems and Signal Processing,07A6BEAB,,18548
7E3433BD,Improvement of Supervised Isomap Algorithm and Its Application to Visualization and Categorization of Web Chinese Text,2008,0000-00-00 00:00:00,10.1109/ICCSIT.2008.56,,,,19468
7D2C6123,Assessment of features quality of class discrimination using arif index and its application to physiological datasets,2009,0000-00-00 00:00:00,10.1109/ICICT.2009.5267191,,,,19519
7D68F4BA,Supervised semi-definite embedding for email data cleaning and visualization,2005,2005-03-29 00:00:00,10.1007/978-3-540-31849-1_93,asia-pacific web conference,,43F44683,19417
807DB0FD,Ensembling local learners ThroughMultimodal perturbation,2005,0000-00-00 00:00:00,10.1109/TSMCB.2005.845396,IEEE Transactions on Systems, Man, and Cybern,0489FD27,,18333
825B70DA,Learning and recognizing faces: from still images to video sequences,2005,0000-00-00 00:00:00,,,,,19441
7E504AC2,Training cost-sensitive neural networks with methods addressing the class imbalance problem,2006,0000-00-00 00:00:00,10.1109/TKDE.2006.17,IEEE Transactions on Knowledge and Data Engin,01D46A2B,,16920
7EA064A7,Isomap Approach to EEG-Based Assessment of Neurophysiological Changes During Anesthesia,2011,0000-00-00 00:00:00,10.1109/TNSRE.2010.2098420,IEEE Transactions on Neural Systems and Rehab,05DA2924,,19317
807F69E1,Human Action Recognition Based on Linear and Non-linear Dimensionality Reduction using PCA and ISOMAP,2006,0000-00-00 00:00:00,,,,,19489
5BA76F28,Learning Highly Structured Manifolds: Harnessing the Power of SOMs,2009,2009-05-14 00:00:00,10.1007/978-3-642-01805-3_8,,,,19283
80D1CCF2,Supervised Isomap with Explicit Mapping,2006,0000-00-00 00:00:00,10.1109/ICICIC.2006.530,international conference on innovative comput,,437D615C,19263
78CEDFDA,Passage method for nonlinear dimensionality reduction of data on multi-cluster manifolds,2013,2013-08-31 00:00:00,10.1016/j.patcog.2013.01.028,Pattern Recognition,00065366,,19413
59A8A303,Clustering-Based Nonlinear Dimensionality Reduction on Manifold,2006,2006-08-07 00:00:00,10.1007/978-3-540-36668-3_48,pacific rim international conference on artif,,45FD9DD4,19083
8098CAB5,Regression Reformulations of LLE and LTSA With Locally Linear Transformation,2011,0000-00-00 00:00:00,10.1109/TSMCB.2011.2123886,IEEE Transactions on Systems, Man, and Cybern,0489FD27,,19238
5D97892C,Robust Attentive Behavior Detection by Non-linear Head Pose Embedding and Estimation,2006,2006-05-07 00:00:00,10.1007/11744078_28,european conference on computer vision,,43001016,19393
7E90A831,Face membership authentication using SVM classification tree generated by membership-based LLE data partition,2005,0000-00-00 00:00:00,10.1109/TNN.2004.841776,IEEE Transactions on Neural Networks,02821AB5,,18068
78AAE03E,Enhanced supervised locally linear embedding,2009,2009-10-01 00:00:00,10.1016/j.patrec.2009.05.011,Pattern Recognition Letters,090C990E,,18886
7DFB1CE4,Bayes Vector Quantizer for Class-Imbalance Problem,2009,0000-00-00 00:00:00,10.1109/TKDE.2008.187,IEEE Transactions on Knowledge and Data Engin,01D46A2B,,19328
80137B69,Fault diagnosis of rotating machine by isometric feature mapping,2013,2013-11-21 00:00:00,10.1007/s12206-013-0844-x,Journal of Mechanical Science and Technology,00AE4A5C,,19421
8477DF62,MACHINE CONDITION MONITORING USING NEURAL NETWORKS: FEATURE SELECTION USING GENETIC ALGORITHM,2007,2007-02-26 00:00:00,,,,,19498
78936C27,Combining local and global information for nonlinear dimensionality reduction,2009,2009-06-01 00:00:00,10.1016/j.neucom.2009.01.006,Neurocomputing,02B93B6A,,19383
78B407CA,A Survey of Manifold Learning for Images,2009,0000-00-00 00:00:00,,Ipsj Transactions on Computer Vision and Appl,00A7C778,,18872
5C707E34,Supervised Isomap with Dissimilarity Measures in Embedding Learning,2008,2008-09-09 00:00:00,10.1007/978-3-540-85920-8_48,iberoamerican congress on pattern recognition,,42CF1BB8,19311
5EE2A94B,Learning Manifolds for Bankruptcy Analysis,2008,2008-11-25 00:00:00,10.1007/978-3-642-02490-0_88,international conference on neural informatio,,468C0299,19125
7DB0AF23,Distance-preserving projection of high-dimensional data for nonlinear dimensionality reduction,2004,0000-00-00 00:00:00,10.1109/TPAMI.2004.66,IEEE Transactions on Pattern Analysis and Mac,0BEAEA4E,,19095
805411B3,Discriminant Locally Linear Embedding With High-Order Tensor Data,2008,0000-00-00 00:00:00,10.1109/TSMCB.2007.911536,IEEE Transactions on Systems, Man, and Cybern,0489FD27,,17276
59594809,Auto-associative models, nonlinear Principal component analysis, manifolds and projection pursuit,2011,2011-03-31 00:00:00,,,,,19533
7E6513F6,A Version of Isomap with Explicit Mapping,2006,0000-00-00 00:00:00,10.1109/ICMLC.2006.258426,international conference on machine learning ,,42CB1F93,19511
81590B63,Supervised Laplacian Eigenmaps for Machinery Fault Classification,2009,0000-00-00 00:00:00,10.1109/CSIE.2009.765,computer science and information engineering,,46AB47BD,19370
834AD445,Face recognition using discriminative locality preserving vectors,2015,2015-12-17 00:00:00,10.1016/j.dsp.2015.11.001,Digital Signal Processing,03D25C92,,19534
75F2BD67,Dimensionality reduction for heterogeneous dataset in rushes editing,2009,2009-02-01 00:00:00,10.1016/j.patcog.2008.06.016,Pattern Recognition,00065366,,19400
7E7239DC,Dimensionality Reduction Oriented Toward the Feature Visualization for Ischemia Detection,2009,0000-00-00 00:00:00,10.1109/TITB.2009.2016654,IEEE Transactions on Information Technology i,041BE876,,19432
81140423,Head pose estimation by non-linear embedding and mapping,2005,0000-00-00 00:00:00,10.1109/ICIP.2005.1530062,international conference on image processing,,455477A7,18697
00179A64,Efficient Locally Linear Embeddings of Imperfect Manifolds,2003,2003-07-05 00:00:00,10.1007/3-540-45065-3_17,machine learning and data mining in pattern r,,462FCD74,18853
7D514624,Doubly supervised embedding based on class labels and intrinsic clusters for high-dimensional data visualization,2015,2015-02-20 00:00:00,10.1016/j.neucom.2014.09.064,Neurocomputing,02B93B6A,,19426
8093CD23,Maximum Likelihood Estimation of Intrinsic Dimension,2005,0000-00-00 00:00:00,,neural information processing systems,,43319DD4,17112
77E144FC,Locality preserving multimodal discriminative learning for supervised feature selection,2010,2010-06-10 00:00:00,10.1007/s10115-010-0306-z,Knowledge and Information Systems,04DFB7BE,,19304
780C3177,Evolving an artificial neural network classifier for condition monitoring of rotating mechanical systems,2007,2007-01-01 00:00:00,10.1016/j.asoc.2005.10.001,Applied Soft Computing,0860B8FA,,17747
7FDDCD5C,ISOLLE: locally linear embedding with geodesic distance,2005,2005-10-03 00:00:00,10.1007/11564126_34,european conference on principles of data min,,440E04A9,19447
8270CE06,Nonlinear Dimensionality Reduction with,2009,0000-00-00 00:00:00,,,,,19540
755B4FC2,Rotating machine fault diagnosis using dimension reduction with linear local tangent space alignment,2013,2013-10-31 00:00:00,10.1016/j.measurement.2013.04.061,Measurement,08CEC228,,19351
03FAA15B,Product Portfolio Selection of Designs Through an Analysis of Lower-Dimensional Manifolds and Identification of Common Properties,2011,0000-00-00 00:00:00,10.1007/978-0-85729-652-8_5,,,,19537
821088E2,SOM-based topology visualization for interactive analysis of high-dimensional large datasets,2012,0000-00-00 00:00:00,,,,,19475
7D32105A,A Software Framework for Building Biomedical Machine Learning Classifiers through Grid Computing Resources,2012,0000-00-00 00:00:00,10.1007/s10916-011-9692-3,Journal of Medical Systems,0236E46F,,19417
780E14A0,Distinguishing variance embedding,2010,2010-06-01 00:00:00,10.1016/j.imavis.2009.11.003,Image and Vision Computing,0A9361D2,,19522
80FCA1D6,Kernel ridge regression for out-of-sample mapping in supervised manifold learning,2012,2012-07-01 00:00:00,10.1016/j.eswa.2012.01.060,Expert Systems With Applications,00C89093,,19273
5A983A1F,Genetic Algorithms for Artificial Neural Net-based Condition Monitoring System Design for Rotating Mechanical Systems,2006,0000-00-00 00:00:00,10.1007/3-540-31662-0_11,Applied Soft Computing,0860B8FA,,19229
7F590628,Comparative study of unsupervised dimension reduction techniques for the visualization of microarray gene expression data,2010,2010-11-18 00:00:00,10.1186/1471-2105-11-567,BMC Bioinformatics,012269E3,,19215
7D35791B,Decision Manifolds—A Supervised Learning Algorithm Based on Self-Organization,2008,0000-00-00 00:00:00,10.1109/TNN.2008.2000449,IEEE Transactions on Neural Networks,02821AB5,,19451
7B4068CC,High dimensional nearest neighbor searching,2006,2006-09-01 00:00:00,10.1016/j.is.2005.01.001,Information Systems,0B810D50,,19140
7932C894,Auto-associative models and generalized principal component analysis,2005,2005-03-01 00:00:00,10.1016/j.jmva.2004.01.006,Journal of Multivariate Analysis,07FB3C3A,,19339
7FA27D84,Dimensionality reduction and similarity computation by inner-product approximations,2004,0000-00-00 00:00:00,10.1109/TKDE.2004.9,IEEE Transactions on Knowledge and Data Engin,01D46A2B,,18919
7C027ADC,Extension of ISOMAP for Imperfect Manifolds,2012,2012-01-07 00:00:00,10.4304/jcp.7.7.1780-1785,Journal of Computers,04A491A1,,19498
7E46299D,Supervised nonlinear dimensionality reduction for visualization and classification,2005,0000-00-00 00:00:00,10.1109/TSMCB.2005.850151,systems man and cybernetics,0489FD27,45C7663C,17260
07D9CFBD,Chapter 6 - Data Dimensionality Reduction in Materials Science,2013,0000-00-00 00:00:00,10.1016/B978-0-12-394399-6.00006-0,,,,19541
60A481AB,Interactive Visualization of Large High-Dimensional Datasets,2009,0000-00-00 00:00:00,10.1007/978-1-4419-0176-7_15,,,,19502
7A371178,Robust non-linear dimensionality reduction using successive 1-dimensional Laplacian Eigenmaps,2007,2007-06-20 00:00:00,,international conference on machine learning,,465F7C62,19201
5B9BF8A8,Object recognition and pose estimation using appearance manifolds,2013,2013-05-28 00:00:00,10.1007/s40436-013-0022-5,,,,19498
7905C524,Query, analysis, and visualization of hierarchically structured data using Polaris,2002,2002-07-23 00:00:00,,knowledge discovery and data mining,,436976F3,17986
7E276A13,Design choices when architecting visualizations,2004,2004-06-01 00:00:00,10.1109/INFVIS.2003.1249007,Information Visualization,03498FCF,,18291
5A9BBE82,Visual Analysis of Corporate Network Intelligence: Abstracting and Reasoning on Yesterdays for Acting Today,2008,0000-00-00 00:00:00,10.1007/978-3-540-78243-8_8,visualization for computer security,,45A2253F,19384
7D07F220,DataScope: viewing database contents in Google Maps' way,2007,2007-09-23 00:00:00,,very large data bases,04B4543D,4390334E,18931
78778B8C,A visual interface technique for exploring OLAP data with coordinated dimension hierarchies,2003,2003-11-03 00:00:00,10.1145/956863.956966,conference on information and knowledge manag,,472C6E2D,18544
5F500251,An architecture for multi-view information overlays,2004,2004-01-01 00:00:00,,,,,19468
76D11CCB,FpVAT: a visual analytic tool for supporting frequent pattern mining,2010,2010-05-27 00:00:00,10.1145/1809400.1809407,Sigkdd Explorations,057D97D4,,19086
7F9CD412,Hierarchy-driven Visual Exploration of Multidimensional Data Cubes,2009,0000-00-00 00:00:00,,,,,19472
7DAFB9EA,Building a display of missing information in a data sieve,2011,2011-10-28 00:00:00,10.1145/2064676.2064686,data warehousing and olap,,46EC7D07,19387
75AEF125,Multiscale visualization using data cubes,2003,0000-00-00 00:00:00,10.1109/TVCG.2003.1196005,IEEE Transactions on Visualization and Comput,050D92AB,,18568
59C519C6,Combining Pixelization and Dimensional Stacking,2006,2006-11-06 00:00:00,10.1007/11919629_62,international symposium on visual computing,,4613D662,19456
6D799D28,Improving performance of database queries,2003,2003-04-09 00:00:00,,,,,19527
7C732E76,Exploring website log data with coordinated dimension hierarchies and network pivots,2006,2006-08-01 00:00:00,,International Journal of Computational Scienc,03E07B97,,19468
807B0561,Exploring OLAP aggregates with hierarchical visualization techniques,2007,2007-03-11 00:00:00,,,,,18931
5BE85533,Exploring web logs with coordinated OLAP dimension hierarchies,2005,2005-03-28 00:00:00,10.1007/978-3-540-31970-2_17,databases in networked information systems,,43DA00C9,19353
60F91DA8,System and method for automatically building an OLAP model in a relational database,2002,2002-12-18 00:00:00,,,,,19504
7EDC7F52,Algebraic manipulation of scientific datasets,2004,2004-08-31 00:00:00,10.1007/s00778-005-0157-5,very large data bases,04B4543D,4390334E,18627
750E3C01,KMVQL: a visual query interface based on Karnaugh map,2008,2008-05-28 00:00:00,10.1145/1385569.1385609,advanced visual interfaces,,43987AC1,19103
7BF60B9A,A Visualization Approach for Cross-level Exploration of Spatiotemporal Data,2013,2013-09-04 00:00:00,,,,,19443
7DD0FAEC,Pixelizing data cubes: a block-based approach,2006,2006-04-24 00:00:00,10.1007/978-3-540-71027-1_7,,,,19471
6F524092,Multiscale Visualization Using Data Cubes InfoVis 2002 Best Paper,2002,2002-10-28 00:00:00,,ieee symposium on information visualization,,4472F8CF,18723
7EA9DABA,Multiscale visualization using data cubes,2002,0000-00-00 00:00:00,10.1109/INFVIS.2002.1173141,ieee symposium on information visualization,,4472F8CF,18411
55E41B4B,ZoomTree: Unrestricted Zoom Paths in Multiscale Visual Analysis of Relational Databases,2010,2010-05-17 00:00:00,10.1007/978-3-642-25382-9_21,international conference on computer vision,,45701BF3,19521
7071F6FB,Visual Mining of Powersets with Large Alphabets,2005,0000-00-00 00:00:00,,,,,19498
7D341518,LiveRAC: interactive visual exploration of system management time-series data,2008,2008-04-06 00:00:00,10.1145/1357054.1357286,human factors in computing systems,,4558D729,18138
8166C4F1,Systems and computer program products to browse database query information,2008,2008-01-08 00:00:00,,,,,19526
5C063754,Analysis and Interpretation of Visual Hierarchical Heavy Hitters of Binary Relations,2008,2008-09-05 00:00:00,10.1007/978-3-540-85713-6_13,advances in databases and information systems,,43CD1EFB,19502
5958978F,FIsViz: A Frequent Itemset Visualizer,2008,2008-05-20 00:00:00,10.1007/978-3-540-68125-0_60,pacific-asia conference on knowledge discover,,463BD859,18729
801791D6,Systems, methods, and computer program products that automatically discover metadata objects and generate multidimensional models,2004,2004-06-14 00:00:00,,,,,19530
5ABC10E7,VISUAL OLAP: A NEW PARADIGM FOR EXPLORING MULTIDIMENSIONAL AGGREGATES,2008,0000-00-00 00:00:00,,,,,19266
7838B28F,FpViz: a visualizer for frequent pattern mining,2009,2009-06-28 00:00:00,10.1145/1562849.1562853,knowledge discovery and data mining,,436976F3,19247
7DD383F0,Graph-Based Relational Data Visualization,2013,0000-00-00 00:00:00,10.1109/IV.2013.28,,,,19386
759E275A,Proportions in categorical and geographic data: visualizing the results of political elections,2012,2012-05-21 00:00:00,,advanced visual interfaces,,43987AC1,19494
7EAF8EA8,Variational circular treemaps for interactive visualization of hierarchical data,2015,0000-00-00 00:00:00,10.1109/PACIFICVIS.2015.7156360,,,,19515
5B9A70F4,RadialViz: An Orientation-Free Frequent Pattern Visualizer,2012,2012-05-29 00:00:00,10.1007/978-3-642-30220-6_27,pacific-asia conference on knowledge discover,,463BD859,19369
8145F779,WiFIsViz: Effective Visualization of Frequent Itemsets,2008,0000-00-00 00:00:00,10.1109/ICDM.2008.93,international conference on data mining,,468A7487,18970
5A8093D9,Interactive visualization for OLAP,2005,2005-05-09 00:00:00,10.1007/11424857_23,international conference on computational sci,,470B05DE,18865
7CBFD656,Enabling customer relationship management in ISP services through mining usage patterns,2006,2006-05-01 00:00:00,10.1016/j.eswa.2005.07.016,Expert Systems With Applications,00C89093,,18591
7DDE89DD,Dynamic query tools for time series data sets: timebox widgets for interactive exploration,2004,2004-03-01 00:00:00,,Information Visualization,03498FCF,,17082
8145872F,Interactive Decision Tree Construction for Interval and Taxonomical Data,2008,0000-00-00 00:00:00,10.1007/978-3-540-71080-6_9,,,,19480
113C787F,Discovering and Visualizing Relations in High Dimensional Data,2012,0000-00-00 00:00:00,10.1007/978-3-642-21551-3_11,,,,19515
7BB8BF42,Classification and visualization for high-dimensional data,2000,2000-08-01 00:00:00,10.1145/347090.347170,knowledge discovery and data mining,,436976F3,18136
5C396242,Interactively Exploring Hierarchical Clustering Results,2002,2002-07-01 00:00:00,10.1016/B978-155860915-0/50042-1,IEEE Computer,0AAA0D31,,17037
7DA832BB,Working with patterns in large multivariate datasets - Karnaugh-Veitch-Maps revisited,2007,0000-00-00 00:00:00,10.1109/IV.2007.145,,,,19489
